id	type	genes	size	CDmVsHFDm_NES	CDmVsHFDm_pval	CDmVsHFDm_padj	DPNVsHFDm_NES	DPNVsHFDm_pval	DPNVsHFDm_padj	DIPVsHFDm_NES	DIPVsHFDm_pval	DIPVsHFDm_padj	E2VsHFDm_NES	E2VsHFDm_pval	E2VsHFDm_padj	PPTVsHFDm_NES	PPTVsHFDm_pval	PPTVsHFDm_padj
Metabolism_of_vitamins_and_cofactors	ENR	Lrp2,Agrn,Mtr,Apob,Akr1c19,Sdc4,Tcn2,Apoa4,Hsp90aa1,Apoe,Apoa2,Calm1,Calm2,Calm3,Sdc1,Apoc3,Sdc2,Akr1b8,Gpc4,Nos3,Akr1c6,Apoa1,Rbp4,Apoc2,Gm44805,Hspg2,Gch1,Pdss2,Ctrc,Mccc2,Slc5a6,Sdc3,Lrp10,Gpc2,Lrp12,Mmaa,Gpc5,Gpc3,Akr1c18,Akr1c13,Akr1c20,Akr1c14,Pcca,Lrp1,Hlcs,Lrp8,Clps,Aasdhppt,Mmachc,Cyb5r3,Lrat,Akr1c12,Rdh11,Gpc1,Gpc6,Nfs1,Cd320,Rnls,Mthfd2l,Parp4,Mthfsl,Nnmt,Idh1,Abcd4,Dhfr,Enpp1,Slc2a1,Mthfd2,Slc2a3,Slc19a1,Fpgs,Cd38,Nadk,Gchfr,Acp5,Ptgs2,Parp14,Pdss1,Pank2,Mthfd1l,Bst1,Slc22a13,Parp6,Slc46a1,Nadsyn1,Parp16,Pank4,Slc25a32,Nmnat2,Gphn,Slc5a8,Ppcdc,Nadk2,Parp9,Naprt,Rfk,Parp10,Thtpa,Lmbrd1,Pank1,Naxe,Aldh1l1,Flad1,Pank3,Ppcs,Nmrk1,Qprt,Mthfd1,Nampt,Slc19a3,Naxd,Pdzd11,Shmt2,Mthfs,Slc52a3,Nmrk2,Slc52a2,Coasy,Slc19a2,Tpk1,Mthfr,Vnn1,Mtrr,Rbp2,Akt1,Ttr,Prss2,Gm10334,Gm5771,Prss3,Try10,Try5,Try4,Prss1,Mccc1,Mmut,Pccb,Pnlip,Fasn,Mmadhc,Cyb5a,Rbp1,Mocs3,Mmab,Ptgis,Cyp8b1,Abcc1,Gsto1,Gsto2,Pts,Coq2,Mocos,Aldh1l2,Slc25a19,Aox1,Mocs1,Slc25a16	157	-1.84728958226369	7.30477577753229e-06	0.000243979510969579	-1.63463956092548	0.00125683314803945	0.018638486894075	-1.02664441250028	0.389867841409692	0.683906822640951	-1.47473079300384	0.00646224118061819	0.0749440470252248	-1.5101276246591	0.00717973139957858	0.0697101827749781
Metabolism_of_water_soluble_vitamins_and_cofactors	ENR	Mtr,Tcn2,Ctrc,Mccc2,Slc5a6,Mmaa,Pcca,Hlcs,Aasdhppt,Mmachc,Cyb5r3,Nfs1,Cd320,Rnls,Mthfd2l,Parp4,Mthfsl,Nnmt,Abcd4,Dhfr,Enpp1,Slc2a1,Mthfd2,Slc2a3,Slc19a1,Fpgs,Cd38,Nadk,Acp5,Ptgs2,Parp14,Pank2,Mthfd1l,Bst1,Slc22a13,Parp6,Slc46a1,Nadsyn1,Parp16,Pank4,Slc25a32,Nmnat2,Gphn,Slc5a8,Ppcdc,Nadk2,Parp9,Naprt,Rfk,Parp10,Thtpa,Lmbrd1,Pank1,Naxe,Aldh1l1,Flad1,Pank3,Ppcs,Nmrk1,Qprt,Mthfd1,Nampt,Slc19a3,Naxd,Pdzd11,Shmt2,Mthfs,Slc52a3,Nmrk2,Slc52a2,Coasy,Slc19a2,Tpk1,Mthfr,Vnn1,Mtrr,Prss2,Gm10334,Gm5771,Prss3,Try10,Try5,Try4,Prss1,Mccc1,Mmut,Pccb,Fasn,Mmadhc,Cyb5a,Mocs3,Mmab,Ptgis,Cyp8b1,Abcc1,Gsto1,Gsto2,Mocos,Aldh1l2,Slc25a19,Aox1,Mocs1,Slc25a16	103	-1.92894559392906	5.28803172351806e-05	0.00129867837915811	-1.51073828474679	0.00791286227136753	0.0687525460151554	-1.13884492222626	0.194323144104804	0.468959032738471	-1.56118646777113	0.0052229183772827	0.0632048818120442	-1.70955581350673	0.000432996128683559	0.00860837541549457
Mitochondrial_Fatty_Acid_Beta_Oxidation	ENR	Mmaa,Mcat,Pcca,Hadhb,Acot1,Eci1,Acadm,Acadvl,Acadl,Acads,Them4,Hadh,Acot5,Echs1,Hadha,Acaa2,Acsf2,Pccb,Decr1,Them5,Mcee,Mecr,Acot3,Acot2,Acot9,Mmut,Ndufab1	27	-2.15723485719711	5.96178954476726e-07	2.26277012267303e-05	-1.74252427105252	0.00316980994421548	0.0352905507122657	-2.00116107724317	0.000128759951935083	0.00335982999580607	-1.92808341252206	0.000291400999658567	0.0072570247817224	-1.98294455921205	0.000133277523773961	0.00317962092432165
Nonsense_Mediated_Decay_NMD	ENR	Upf2,Gm8994,Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Pabpc1,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Magoh,Rpl27,Loc108167922,Smg6,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Ppp2ca,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Gspt2,Upf3a,Upf3b,Ncbp1,Smg7,Eif4g1,Ppp2r2a,Smg5,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Ppp2r1a,Smg1,Rpl24,Etf1,Casc3,Gspt1,Smg8,Eif4a3,Dcp1a,Rnps1,Ncbp2,Rpl39l,Rps21,Rpl14,Pnrc2,Rbm8a,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Smg9,Upf1,Rpl38	113	1.970527411582	1.18217770490902e-05	0.000352542279856798	2.34913467661346	4.6486098778697e-10	2.507745389408e-08	2.33516330093821	1.74760524280877e-10	1.12250029057332e-08	2.22484444795608	5.22352779309297e-07	3.96513246112057e-05	2.4550311880078	4.70714566574062e-11	3.27538885907785e-09
Nonsense_Mediated_Decay_NMD_enhanced_by_the_Exon_Junction_Complex_EJC	ENR	Upf2,Gm8994,Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Pabpc1,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Magoh,Rpl27,Loc108167922,Smg6,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Ppp2ca,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Gspt2,Upf3a,Upf3b,Ncbp1,Smg7,Eif4g1,Ppp2r2a,Smg5,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Ppp2r1a,Smg1,Rpl24,Etf1,Casc3,Gspt1,Smg8,Eif4a3,Dcp1a,Rnps1,Ncbp2,Rpl39l,Rps21,Rpl14,Pnrc2,Rbm8a,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Smg9,Upf1,Rpl38	113	1.970527411582	1.18217770490902e-05	0.000352542279856798	2.34913467661346	4.6486098778697e-10	2.507745389408e-08	2.33516330093821	1.74760524280877e-10	1.12250029057332e-08	2.22484444795608	5.22352779309297e-07	3.96513246112057e-05	2.4550311880078	4.70714566574062e-11	3.27538885907785e-09
Nonsense_Mediated_Decay_NMD_independent_of_the_Exon_Junction_Complex_EJC	ENR	Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Pabpc1,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Gspt2,Ncbp1,Eif4g1,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Rpl24,Gspt1,Ncbp2,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Upf1,Rpl38,Etf1	93	2.08236146361033	2.92315807536684e-07	1.35602055162851e-05	2.36516992994751	4.80526062641054e-10	2.507745389408e-08	2.4065160012804	3.48995341799353e-10	2.08150793144614e-08	2.3270431901432	2.22950383351056e-08	6.20545233660439e-06	2.62320030310398	1.27877549232108e-12	1.7796292268135e-10
Nucleobase_catabolism	ENR	Nt5c1a,Entpd2,Gpx1,Pnp,Xdh,Entpd6,Nudt18,Nt5c2,Dnph1,Nudt15,Dpyd,Nt5c1b,Adprm,Tymp,Nt5c3,Itpa,Pnp2,Nudt5,Nt5c,Gda,Entpd5,Nudt1,Upb1,Dpys,Nt5e	25	-1.90054441384966	0.000235441458230916	0.00477880662599596	-1.03977489031711	0.391596638655462	0.668677286865667	-1.12779471036815	0.312625250501002	0.615252363993614	-1.42095638273553	0.0601202404809619	0.343838361654816	-1.46707995970612	0.0519230769230769	0.281254048451872
Nucleotide_metabolism	ENR	Rrm1,Rrm2,Nme1,Rrm2b,Txnrd1,Nt5c1a,Uprt,Cad,Ampd3,Dhodh,Entpd2,Hprt,Ada,Tk1,Tyms,Aprt,Gpx1,Umps,Pnp,Impdh2,Adssl1,Dck,Adss,Gsr,Impdh1,Uck1,Upp1,Adsl,Adk,Cda,Ctps2,Ctps,Dtymk,Xdh,Nme2,Ak8,Gmps,Entpd6,Nudt18,Ampd1,Nt5c2,Pfas,Guk1,Gart,Adal,Dnph1,Nudt15,Nudt9,Upp2,Dpyd,Ppat,Nudt13,Dctd,Upb1,Nt5c1b,Uckl1,Ak5,Adprm,Gmpr2,Tymp,Uck2,Atic,Nt5c3,Ak7,Pudp,Lhpp,Itpa,Pnp2,Cmpk1,Ampd2,Paics,Gmpr,Nudt5,Nt5c,Dguok,Ak1,Gda,Ak2,Ak4,Entpd5,Nme4,Nme3,Txn1,Glrx,Nudt1,Dpys,Nt5e	87	-1.78087384366041	0.000240371111726743	0.00477880662599596	-1.04961697959004	0.363494539781591	0.638985138352902	-1.32955933430588	0.0675105485232067	0.276329941259204	-1.6711463973314	0.00170620937151584	0.0303124430896964	-1.57239482253349	0.00747718900957354	0.0701597412012832
Peroxisomal_lipid_metabolism	ENR	Phyh,Slc27a2,Slc25a17,Aldh3a2,Crat,Abcd1,Hsd17b4,Acot8,Acot6,Acot4,Acaa1a,Mlycd,Pecr,Ehhadh,Acoxl,Crot,Acox3,Acox2,Hacl1,Acox1,Decr2,Nudt7	22	-1.88296978386423	0.000820073403580162	0.0120133559998147	-1.19391103751076	0.234608985024958	0.492207292703116	-1.42728658744621	0.0817610062893082	0.297000928263453	-1.70808926861697	0.00963617007055972	0.103156436011761	-1.49001818718514	0.0419847328244275	0.258571112585711
Peroxisomal_protein_import	ENR	Pex10,Pex5,Phyh,Ubb,Ubc,Nos2,Ube2d3,Ube2d1,Ube2d2a,Rps27a,Uba52,Usp9x,Pex7,Pex1,Pex26,Agps,Pex12,Acaa1a,Pex6,Pex13,Zfand6,Pex14,Agxt,Ech1,Slc27a2,Acot1,Idh1,Nudt19,Dao,Mpv17,Cat,Scp2,Ephx2,Hmgcl,Crat,Hsd17b4,Acot8,Gnpat,Acot5,Acot4,Paox,Baat,Ddo,Mlycd,Dhrs4,Pecr,Nudt7,Pipox,Scp2d1,Tysnd1,Ehhadh,Lonp2,Crot,Gstk1,Acox3,Hao2,Acox2,Hacl1,Acot3,Acot2,Acox1,Hao1,Eci2,Decr2	64	-2.19142209921289	1.43801143080376e-07	7.50462215450712e-06	-1.37767128700836	0.0482315112540193	0.179791570969224	-1.61497969788665	0.00589566910637884	0.0540976231189706	-1.7736656650182	0.000585317878856459	0.0128615902327669	-1.72859619716931	0.000740794757888821	0.0128331447269201
Phase_II_Conjugation_of_compounds	ENR	Mtr,Gclm,Tpst1,Tpst2,N6amt1,Mat2b,Slc35d1,Ugt1a5,Glyatl3,Gsto1,Sult2b1,Tpmt,Nnmt,Ugdh,Papss2,Comt,Sult6b1,Gss,Slc26a1,Sult4a1,Gclc,Mat2a,Papss1,Slc26a2,Ugt1a1,Oplah,Acsm2,Chac1,Acsm1,As3mt,Mat1a,Glyat,Ugp2,Chac2,Cndp2,Ggct,Sult1c2,Trmt112,Sult1b1,Esd,Mtrr,Podxl2,Ugt1a10,Ugt1a6b,Ugt1a2,Ugt3a1,Ugt1a9,Ugt1a6a,Ugt2a2,Ugt1a7c,Ugt2a1,Ugt2b35,Ugt2a3,Ugt3a2,Ugt2b34,Ugt2b1,Acsm4,Acsm5,Gm4737,Ahcy,Bpnt1,Slc35b2,Slc35b3,Gsta1,Gstm2,Gstp1,Gsta3,Gstm5,Gstt2,Gstt1,Gstm7,Gsto2,Gstm4,Hpgds,Gstz1,Mgst2,Mgst1,Mgst3	78	-1.97637457432479	1.72502795430856e-05	0.000480132780615882	-1.44471664217683	0.0273311897106109	0.131916435886475	-1.66519096130029	0.00259092789733521	0.0304707717503507	-2.01884708304335	1.04299605601573e-05	0.000414715098463398	-1.96670163820999	2.71273121285722e-05	0.000801996342301716
Phospholipid_metabolism	ENR	Pik3r2,Chka,Pip4k2a,Pik3r1,Rab4a,Arf3,Arf1,Bmx,Lpcat1,Miga1,Pik3r3,Ptpn13,Sbf1,Vac14,Pip4k2b,Ddhd1,Rufy1,Plekha1,Pik3r4,Rab14,Hadhb,Pik3cg,Pikfyve,Mtm1,Mtmr9,Mtmr2,Dgat2l6,Etnk2,Osbpl8,Pi4ka,Pik3c2b,Tpte,Taz,Pten,Agpat1,Pik3cd,Pitpnm1,Chkb,Pip5k1c,Pik3c2g,Gpd1,Pla2g2a,Pik3ca,Pla2g4a,Pcyt1a,Inpp5j,Pip5k1b,Pip5k1a,Pld2,Pla2g6,Gpat2,Pi4k2a,Tnfaip8l3,Pip4p1,Pik3r6,Pitpnm3,Gpd1l,Lclat1,Pla2g4f,Pla2g4e,Pla2g4d,Slc44a5,Pik3r5,Pld6,Pik3c2a,Gpam,Pemt,Pla2g4c,Awat2,Ocrl,Lpcat4,Inpp4b,Inppl1,Pik3c3,Slc44a1,Pitpnm2,Selenoi,Mtmr12,Crls1,Pcyt1b,Cept1,Mboat1,Pnpla2,Miga2,Pi4kb,Hadha,Pik3cb,Slc44a2,Lpcat2,Gpat3,Inpp5k,Pi4k2b,Inpp5f,Mboat7,Pnpla8,Tnfaip8l1,Mtmr3,Gpat4,Agpat2,Agpat4,Phospho1,Mboat2,Plaat3,Plbd1,Cdipt,Mtmr6,Mtmr14,Lpcat3,Slc44a4,Fig4,Pnpla3,Mtmr4,Pip4k2c,Lpgat1,Lpin1,Slc44a3,Tnfaip8,Pcyt2,Cds2,Ptdss1,Lpin3,Lpin2,Plaat5,Agpat5,Synj2,Etnk1,Agpat3,Tnfaip8l2,Dgat2,Sacm1l,Inpp4a,Osbpl5,Inpp5d,Inpp5e,Gde1,Pla2g2f,Plaat1,Ptdss2,Dgat1,Mtmr1,Osbpl10,Rab5a,Plekha8,Plekha3,Stard10,Plekha2,Ddhd2,Pla2g5,Pla2r1,Pla1a,Pla2g12a,Pla2g2e,Pla2g10,Pla2g2d,Pla2g1b,Cds1,Chpt1,Mtmr7,Mgll,Pnpla6,Abhd4	161	-1.62335222483922	0.00154563201974106	0.0192627274102058	-1.74282890792652	0.000277096905787515	0.00578439790831438	-1.79596736629358	0.000111284144368206	0.00309740868491506	-1.72378085035105	0.000500911601443806	0.0113043564109616	-1.77306661244049	0.000122261000333559	0.00300258633172124
Platelet_Aggregation_Plug_Formation	ENR	Fga,Gp1ba,Itgb3,Gp9,Src,Fn1,Tln1,Akt1,Ptk2,Ptpn1,Csk,Syk,Gp1bb,Rap1a,Grb2,Bcar1,Vwf,Fgb,Apbb1ip,Rapgef3,Fgg,Rap1b,Rapgef4,Rasgrp2,Itga2b,Rasgrp1,Pdpk1,Sos1,Crk,F2,Shc1	31	1.87787649885918	0.000309662458425901	0.00564267619213302	1.60348037110082	0.0298636228930563	0.136658940084245	1.22830121798317	0.180392156862745	0.449634182031021	1.80295975996731	0.0133822774265517	0.132606102825797	1.41397093847312	0.0892494929006085	0.341850121889945
Post_translational_protein_phosphorylation	ENR	Fam20c,Msln,Tnc,Mgat4a,Mia3,Fam20a,Meltf,Apol8,Apol7b,Apol7a,Fga,Apob,Hrc,Prkcsh,Adam10,Matn3,Calu,Dmp1,Ambn,Enam,Stc2,Men1,F5,C3,C4b,Lamb1,Afp,Csf1,Alb,Hsp90b1,Apoe,Il6,P4hb,Apoa2,Spp1,Fn1,App,Timp1,Cdh2,Chgb,Lgals1,Ccn1,Bmp4,Cst3,Mfge8,Penk,Ahsg,Serpinc1,Proc,Sdc2,Scg3,Igfbp1,Igfbp3,Igfbp4,Serpind1,Wfs1,Amelx,Sparcl1,Apoa1,Serpina1c,Nucb1,Scg2,Rcn1,Aplp2,Igfbp5,Vgf,Apol7e,Cp,Lamb2,Fbn1,Igfbp7,Gas6,Ktn1,Itih2,Tgoln1,Fstl1,Ano8,Kng2,Pcsk9,Pnpla2,Ckap4,Qsox1,Bpifb2,Apol7c,Apoa5,Apol9b,Gpc3,Ltbp1,Spp2,Mepe,Notum,Serpina10,Vwa1,Fgg,Apol9a,Golm1,Dnajc3,Chrdl1,Trf,Tmem132a,Pdia6,Fuca2,Amtn,Prss23,Shisa5,Mxra8,Fgf23,Fstl3,Mbtps1,Bmp15	110	1.61378511850083	0.00396016621821137	0.040823935706253	-1.28063604342992	0.0893682588597843	0.256434694666391	1.26350458024087	0.121323529411765	0.361485123087647	1.72045740090046	0.00215124897982128	0.0374227687114743	1.75283533323902	0.00332147610822146	0.0396204650052131
Presynaptic_phase_of_homologous_DNA_pairing_and_strand_exchange	ENR	Wrn,Rad51d,Top3a,Bard1,Blm,Brca1,Brca2,Rad51,Rmi2,Brip1,Mre11a,Atm,Rad9b,Topbp1,Dna2,Rbbp8,Atrip,Hus1,Kat5,Rfc3,Rpa1,Rad51c,Rfc4,Rpa3,Xrcc2,Rfc5,Rmi1,Rad1,Exo1,Nbn,Rfc2,Rad9a,Rad51b,Rad17	34	-1.87472448872596	0.000773756623972027	0.0115372639467258	-1.44092077745134	0.0487394957983193	0.180077340670782	-1.69273801028167	0.00645854943406065	0.0566915445075289	-1.62123313418293	0.00948779834097601	0.103156436011761	-1.81764543057564	0.00117618658989227	0.0181873296770379
Processing_of_Capped_Intron_Containing_Pre_mRNA	ENR	Thoc2,Ddx23,Gm8994,Nup153,Srsf11,Tpr,Dhx16,Pcf11,Alyref,Eftud2,Cpsf2,Dhx15,Srsf5,Hnrnph1,Lsm2,Dhx9,Hnrnpa2b1,Polr2a,U2af2,Snrpb,Hnrnpa1,Fus,Snrpa1,Aaas,Nup43,Pcbp1,Polr2i,Polr2f,Magoh,Hnrnpk,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Polr2l,Ybx1,Tra2b,Hspa8,Crnkl1,Snrpn,Hnrnph2,Elavl1,Phf5a,Txnl4a,Srsf3,Slbp,Polr2c,Gtf2f1,Usp39,Cwc27,Srsf6,Puf60,Mettl14,Sf3b2,Upf3b,Ncbp1,Prpf38a,Srrm1,Ddx46,Gpkow,Thoc6,Hnrnpd,Elavl2,Wbp4,Papola,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Nup62,Polr2k,Isy1,Cdc5l,U2surp,Dnajc8,Zc3h11a,Snrnp200,Srsf1,Snrnp40,Nup98,Bud31,Nup188,Lsm8,Thoc7,Nxf7,Nup214,Polr2e,Dhx38,Ddx42,Hnrnpa3,Poldip3,U2af1l4,Smndc1,Nup107,Slu7,Rbm22,Cstf2,Nup93,Thoc5,Srsf7,Cpsf4,Srrm2,Nup54,Cpsf7,Mettl3,Rae1,Cwc22,Cstf2t,Prpf31,Pabpn1,Nup88,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Nupl2,Rbm17,Snrnp27,Casc3,Pom121,Wdr33,Sf3a1,Sf3b4,Hnrnpl,Gtf2f2,Nup133,Seh1l,Gle1,Nupl1,Thoc1,Nup85,Nup35,Ndc1,Hnrnpul1,Ddx39,Thoc3,Hnrnpu,Hnrnpr,Snrnp25,Eif4a3,Pqbp1,Rbmxl1,Rbm5,Prpf6,Fyttd1,Sf3b3,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Nxf1,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Nup155,Prpf8,Ncbp2,Nudt21,Snrpb2,Lsm7,Zmat5,Snw1,Cd2bp2,Ctnnbl1,Nup37,Rbm8a,Hnrnpa0,Ppil4,Chtop,Zcrb1,Mtrex,Srsf9,Hnrnpm,Snu13,Loc100862468,Ppil1,Syf2,Sarnp,Sec13,Bcas2,Snrnp48,Snrnp35,Sf3a3,Ppil3,Polr2d,Fip1l1,Ppih,U2af1,Prpf4,Cwc25,Cdc40,Xab2,Cpsf1,Prcc,Wtap,Tfip11,Ranbp2,Cwc15,Nup50,Lsm4,Cpsf3,Nup210,Ppie,Nxt1,Srsf10,Prpf40a,Rbmx,Nup160,Ddx39b,Hnrnpc,Hnrnpf,Sart1,Rnpc3,Gcfc2,Eif4e	228	2.05837182159212	5.37569733816317e-10	7.4811787956104e-08	2.13345686194615	8.00407805011264e-11	5.56950430987005e-09	1.95460044476958	9.32636259921394e-08	4.58088986490802e-06	1.48854116647715	0.00644565788315815	0.0749440470252248	1.76610657920316	5.10672944403604e-05	0.00133253721430315
Protein_localization	ENR	Pex10,Pex5,Phyh,Stx1a,Fxn,Prnp,Ubb,Ubc,Otc,App,Hmox1,Nos2,Pxmp2,Aldh3a2,Abcd1,Abcd3,Atp5g2,Cyb5a,Atp5b,Ube2d3,Ube2d1,Ube2d2a,Rps27a,Uba52,Hspd1,Vamp2,Usp9x,Pex7,Pex1,Abcd2,Coq2,Ldhd,Pex26,Sgta,Agps,Stx5a,Hscb,Pex12,Pex19,Acaa1a,Pex6,Pex13,Ndufb8,Zfand6,Pex3,Pex14,Vapa,Agxt,Ech1,Slc27a2,Acot1,Idh1,Nudt19,Dao,Mpv17,Cat,Scp2,Ephx2,Hmgcl,Crat,Hsd17b4,Acot8,Gnpat,Acot5,Acot4,Paox,Baat,Ddo,Mlycd,Dhrs4,Pecr,Nudt7,Pipox,Scp2d1,Tysnd1,Ehhadh,Lonp2,Crot,Gstk1,Acox3,Hao2,Acox2,Hacl1,Acot3,Acot2,Acox1,Hao1,Eci2,Decr2,Pitrm1,Emd,Sec61g,Gm4184,Gm11575,Ube2j2,Sec61b,Otof,Serp1,Slc25a17,Gdap1,Acbd5,Pex16,Fis1,Atad1,Pxmp4,Pex11b	106	-2.31040653149882	9.53147703227184e-11	1.61138319436268e-08	-1.58630729902508	0.00224977793241507	0.026836636765237	-1.69515674632468	0.00105976863332798	0.0160892147059793	-1.98438752571037	4.43765606379263e-06	0.000217967224309814	-1.78980466505581	0.000204860897120645	0.00475163469710386
Pyruvate_metabolism_and_Citric_Acid_TCA_cycle	ENR	Pdk4,Ldhb,Bsg,Rxra,Ppard,Pdha1,Pdha2,Idh3g,Pdp1,Pdp2,Pdpr,Pdk1,Pdhx,Dlat,Sdha,Pdk3,Sdhb,Sdhc,Pdhb,Idh3a,Pdk2,Suclg1,Dld,Slc16a8,Ldhc,Ldha,Me1,Mdh2,Slc16a1,Idh2,Slc16a3,Fh1,Me3,Ldhal6b,D2hgdh,Fahd1,Adhfe1,Idh3b,L2hgdh,Hagh,Me2,Aco2,Sdhd,Cs,Suclg2,Sucla2,Vdac1	47	-1.88393361046762	0.000325296491425806	0.00564267619213302	-1.63526076085051	0.00763245748701945	0.0677989574644813	-1.94117300245027	0.000254290369880043	0.00544442202179067	-2.42615260944137	1.01850572850266e-09	4.2522614164986e-07	-2.19137441387628	1.45828867884114e-06	5.5348683946925e-05
RAFMAP_kinase_cascade	ENR	Cnksr1,Fga,Rasal2,Sptbn4,Kbtbd6,Rasa1,Syngap1,Kbtbd7,Angpt1,Gfra2,Dusp8,Kl,Gfra3,Nrg3,Fgf10,Fgf15,Itgb3,Lat,Lamtor3,Fgf18,Egf,Csf2,Il2ra,Araf,Src,Kit,Pdgfrb,Spta1,Nefl,Ubb,Ubc,Calm1,Calm2,Calm3,Fn1,Fgf4,Camk2a,Ncam1,Fgf2,Fgf5,Fgfr1,Il2rb,Ptpra,Pdgfa,Kitl,Il5ra,Fgf6,Fgfr2,Tln1,Pdgfra,Csf2rb,Rasgrf1,Braf,Dusp1,Camk2b,Pdgfb,Map2k1,Areg,Kras,Ptk2,Grin1,Ret,Irs1,Fgf7,Fgf8,Fyn,Csk,Tgfa,Gdnf,Flt3l,Fgf9,Rasa2,Fgf1,Ppp2cb,Rap1a,Rbx1,Rps27a,Uba52,Fgf17,Mapk1,Ppp2ca,Phb,Ranbp9,Dlg3,Pebp1,Rasgrf2,Erbb2,Irs2,Nrtn,Gfra1,Shc1,Flt3,Csf2ra,Grin2b,Egfr,Tek,Mark3,Fgfr4,Grin2d,Nf1,Dusp2,Btc,Hbegf,Hgf,Dusp5,Dab2ip,Ksr2,Grb2,Ppp5c,Rasa3,Ppp2r5c,Ksr1,Shc3,Ppp2r5e,Hras,Ereg,Erbb3,Erbb4,Dlg4,Jak2,Jak3,Sos1,Sptbn1,Mapk3,Map2k2,Vcl,Sptbn2,Nrg1,Rasgrp3,Spred3,Dusp16,Ppp2r5a,Ppp2r5b,Rasa4,Camk2d,Ppp2r1a,Dusp9,Ppp2r1b,Lrrc7,Map3k11,Cnksr2,Dlg1,Dusp4,Shc2,Rasgrp4,Arrb1,Frs2,Rasal3,Rapgef2,Vwf,Fgb,Apbb1ip,Fgg,Ppp2r5d,Frs3,Dlg2,Arrb2,Dusp7,Camk2g,Spred2,Spred1,Epgn,Rap1b,Brap,Klb,Raf1,Ywhab,Synj2bp,Gm20498,Dusp6,Fgf23,Fgf16,Fgf20,Dusp10,Fgf22,Lamtor2,Actn2,Gfra4,Iqgap1,Cul3,Itga2b,Nrg4,Artn,Rasgrp1,Rasal1,Wdr83,Paqr3,Il17rd	188	1.66127660040289	0.000764848221704769	0.0115372639467258	-1.21067089512297	0.133140376266281	0.332850940665702	-1.51319238836118	0.00908494300635787	0.0689629764573529	0.969375361372171	0.50844277673546	0.827928114026028	0.836719543146344	0.794297352342159	0.919564666237073
