ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051348	negative regulation of transferase activity	10/482	212/11520	0.39487868094037	0.716138147406199	0.673260419621805	Limk1/Hspb1/Mad2l1/Pparg/Irs2/Gadd45g/Camk2n2/Gstp1/Gstp2/Hhex	10
GO:0000045	autophagosome assembly	5/482	99/11520	0.399573982184867	0.716138147406199	0.673260419621805	Rufy4/Trp53inp1/Atg16l2/Epm2a/Tmem39a	5
GO:0035150	regulation of tube size	5/482	99/11520	0.399573982184867	0.716138147406199	0.673260419621805	Fgg/Fga/Fgb/Mgll/F2r	5
GO:0035296	regulation of tube diameter	5/482	99/11520	0.399573982184867	0.716138147406199	0.673260419621805	Fgg/Fga/Fgb/Mgll/F2r	5
GO:0097746	blood vessel diameter maintenance	5/482	99/11520	0.399573982184867	0.716138147406199	0.673260419621805	Fgg/Fga/Fgb/Mgll/F2r	5
GO:0000012	single strand break repair	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Smc2	1
GO:0002138	retinoic acid biosynthetic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Rdh16	1
GO:0002921	negative regulation of humoral immune response	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Cd59b	1
GO:0006002	fructose 6-phosphate metabolic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Gnpda1	1
GO:0006677	glycosylceramide metabolic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Gal3st1	1
GO:0006857	oligopeptide transport	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Slc26a6	1
GO:0007042	lysosomal lumen acidification	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Tmem106b	1
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	F2r	1
GO:0009222	pyrimidine ribonucleotide catabolic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Entpd5	1
GO:0009313	oligosaccharide catabolic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Treh	1
GO:0010524	positive regulation of calcium ion transport into cytosol	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Cd4	1
GO:0010738	regulation of protein kinase A signaling	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Adgrv1	1
GO:0010996	response to auditory stimulus	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	D130043K22Rik	1
GO:0016102	diterpenoid biosynthetic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Rdh16	1
GO:0018149	peptide cross-linking	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Tgm1	1
GO:0030214	hyaluronan catabolic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Hexa	1
GO:0030497	fatty acid elongation	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Elovl5	1
GO:0030656	regulation of vitamin metabolic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Rdh16	1
GO:0030878	thyroid gland development	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Hhex	1
GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Hhex	1
GO:0032230	positive regulation of synaptic transmission, GABAergic	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Hap1	1
GO:0032372	negative regulation of sterol transport	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Abca2	1
GO:0032375	negative regulation of cholesterol transport	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Abca2	1
GO:0032570	response to progesterone	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Abhd2	1
GO:0032634	interleukin-5 production	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Pde4d	1
GO:0032674	regulation of interleukin-5 production	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Pde4d	1
GO:0032693	negative regulation of interleukin-10 production	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Cd274	1
GO:0032823	regulation of natural killer cell differentiation	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Tox	1
GO:0033631	cell-cell adhesion mediated by integrin	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Itga4	1
GO:0046007	negative regulation of activated T cell proliferation	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Cd274	1
GO:0046036	CTP metabolic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Uck1	1
GO:0048643	positive regulation of skeletal muscle tissue development	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Usp2	1
GO:0048670	regulation of collateral sprouting	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Efna5	1
GO:0050650	chondroitin sulfate proteoglycan biosynthetic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Ugdh	1
GO:0051383	kinetochore organization	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Smc2	1
GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	F2r	1
GO:0051546	keratinocyte migration	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Ltb4r2	1
GO:0060049	regulation of protein glycosylation	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Abca2	1
GO:0060330	regulation of response to interferon-gamma	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Pparg	1
GO:0060334	regulation of interferon-gamma-mediated signaling pathway	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Pparg	1
GO:0060368	regulation of Fc receptor mediated stimulatory signaling pathway	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Plscr2	1
GO:0061179	negative regulation of insulin secretion involved in cellular response to glucose stimulus	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Mup1	1
GO:0070202	regulation of establishment of protein localization to chromosome	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Spidr	1
GO:0070365	hepatocyte differentiation	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Hhex	1
GO:0070857	regulation of bile acid biosynthetic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Ces1d	1
GO:0071625	vocalization behavior	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Mup20	1
GO:0071712	ER-associated misfolded protein catabolic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Sdf2l1	1
GO:0072202	cell differentiation involved in metanephros development	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Smo	1
GO:0090036	regulation of protein kinase C signaling	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Adgrv1	1
GO:0090136	epithelial cell-cell adhesion	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Kifc3	1
GO:0090153	regulation of sphingolipid biosynthetic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Abca2	1
GO:0150065	regulation of deacetylase activity	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Ncor2	1
GO:1900038	negative regulation of cellular response to hypoxia	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Hyou1	1
GO:1901678	iron coordination entity transport	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Lcn2	1
GO:1902074	response to salt	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Fgfr1	1
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Plxnb1	1
GO:1902857	positive regulation of non-motile cilium assembly	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Hap1	1
GO:1903909	regulation of receptor clustering	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Lrp4	1
GO:1905038	regulation of membrane lipid metabolic process	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Abca2	1
GO:2000105	positive regulation of DNA-templated DNA replication	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Fgfr1	1
GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	1/482	12/11520	0.401386918722936	0.716138147406199	0.673260419621805	Cd274	1
GO:0032612	interleukin-1 production	4/482	77/11520	0.403477232153854	0.717883337058622	0.674901118587452	Hspb1/F2r/Gstp1/Gstp2	4
GO:0051492	regulation of stress fiber assembly	4/482	77/11520	0.403477232153854	0.717883337058622	0.674901118587452	S100a10/Stmn1/Limk1/Carmil1	4
GO:0001658	branching involved in ureteric bud morphogenesis	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Lama5/Smo	2
GO:0001755	neural crest cell migration	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Lama5/Smo	2
GO:0003197	endocardial cushion development	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Bmp5/Robo1	2
GO:0030521	androgen receptor signaling pathway	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Ncor2/Ar	2
GO:0031018	endocrine pancreas development	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Smo/Bmp5	2
GO:0042572	retinol metabolic process	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Cyp1a2/Rdh16	2
GO:0051932	synaptic transmission, GABAergic	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Clstn3/Hap1	2
GO:1900015	regulation of cytokine production involved in inflammatory response	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Clec7a/Abcd2	2
GO:1900271	regulation of long-term synaptic potentiation	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Mme/Cyp46a1	2
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Bnip3/Zfp13	2
GO:2000249	regulation of actin cytoskeleton reorganization	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Stap1/Carmil1	2
GO:2000279	negative regulation of DNA biosynthetic process	2/482	33/11520	0.404479607961917	0.717883337058622	0.674901118587452	Pparg/Ten1	2
GO:0000302	response to reactive oxygen species	7/482	145/11520	0.404663697341677	0.717941975910784	0.674956246523809	Lcn2/Akr1b3/Bnip3/Nqo1/Apoa4/Egfr/Gstp1	7
GO:0001657	ureteric bud development	3/482	55/11520	0.406140229104163	0.718977497591328	0.675929767853032	Lama5/Smo/Fgfr1	3
GO:0031016	pancreas development	3/482	55/11520	0.406140229104163	0.718977497591328	0.675929767853032	Smo/Bmp5/Hhex	3
GO:0032526	response to retinoic acid	3/482	55/11520	0.406140229104163	0.718977497591328	0.675929767853032	Mest/Tead1/Hsd17b2	3
GO:0072163	mesonephric epithelium development	3/482	55/11520	0.406140229104163	0.718977497591328	0.675929767853032	Lama5/Smo/Fgfr1	3
GO:0072164	mesonephric tubule development	3/482	55/11520	0.406140229104163	0.718977497591328	0.675929767853032	Lama5/Smo/Fgfr1	3
GO:0098813	nuclear chromosome segregation	9/482	191/11520	0.406154971814163	0.718977497591328	0.675929767853032	Spc25/Smc2/Zcwpw1/Mad2l1/Cpeb1/Brip1/Xrcc3/Mapk15/Eme2	9
GO:0030177	positive regulation of Wnt signaling pathway	5/482	100/11520	0.407933836013945	0.721857603341131	0.678637431468901	Sulf2/Reck/Egfr/Dact1/Hhex	5
GO:0048167	regulation of synaptic plasticity	6/482	123/11520	0.410328372636558	0.725824620447175	0.68236692920776	Serpine2/Mme/Mgll/Cpeb1/Cyp46a1/Abhd6	6
GO:0010959	regulation of metal ion transport	11/482	238/11520	0.411454685985475	0.72720716538393	0.683666696281525	Serpine2/Lcn2/Stk39/Wfs1/Cxcl10/Cd4/Usp2/Stac3/Hap1/F2r/Pde4d	11
GO:0042098	T cell proliferation	7/482	146/11520	0.411568961683731	0.72720716538393	0.683666696281525	Igfbp2/Cd59b/Vcam1/Cd4/Cd276/Tfrc/Cd274	7
GO:0070302	regulation of stress-activated protein kinase signaling cascade	7/482	146/11520	0.411568961683731	0.72720716538393	0.683666696281525	Stk39/Rell1/Egfr/Dact1/Gadd45g/Gstp1/Gstp2	7
GO:0008285	negative regulation of cell population proliferation	22/482	494/11520	0.41227208205021	0.728178820507116	0.684580174970425	Serpine2/Irf6/Ptgds/Bche/Trp53inp1/Smo/Pparg/Cpeb1/Adgrg1/Cdh1/Cd276/Bmp5/Plxnb1/Brip1/Gas1/F2r/Robo1/Ddr1/Gstp1/Gstp2/Cd274/Ar	22
GO:0008037	cell recognition	4/482	78/11520	0.41299500708018	0.729184720896024	0.685525848539675	Clec7a/Colec10/Robo1/C2	4
GO:0007266	Rho protein signal transduction	5/482	101/11520	0.416278286580531	0.731490599238363	0.68769366577715	Stmn1/Adgrg1/F2r/Ccdc125/Robo1	5
GO:0043271	negative regulation of ion transport	5/482	101/11520	0.416278286580531	0.731490599238363	0.68769366577715	Serpine2/Il1rn/Stk39/Usp2/Maob	5
GO:0001823	mesonephros development	3/482	56/11520	0.417460522920228	0.731490599238363	0.68769366577715	Lama5/Smo/Fgfr1	3
GO:0035050	embryonic heart tube development	3/482	56/11520	0.417460522920228	0.731490599238363	0.68769366577715	Smo/Tead1/Hhex	3
GO:0060291	long-term synaptic potentiation	3/482	56/11520	0.417460522920228	0.731490599238363	0.68769366577715	Serpine2/Mme/Cyp46a1	3
GO:0060411	cardiac septum morphogenesis	3/482	56/11520	0.417460522920228	0.731490599238363	0.68769366577715	Smo/Bmp5/Robo1	3
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	3/482	56/11520	0.417460522920228	0.731490599238363	0.68769366577715	Wfs1/Hyou1/Apaf1	3
GO:0071230	cellular response to amino acid stimulus	3/482	56/11520	0.417460522920228	0.731490599238363	0.68769366577715	Cpeb1/Cdh1/Egfr	3
GO:0007369	gastrulation	6/482	124/11520	0.417848542121127	0.731490599238363	0.68769366577715	Il1rn/Ugdh/Fgfr1/Col12a1/Dact1/Hhex	6
GO:0009755	hormone-mediated signaling pathway	6/482	124/11520	0.417848542121127	0.731490599238363	0.68769366577715	Ncor2/Pparg/Abhd2/Foxa1/Prlr/Ar	6
GO:2000377	regulation of reactive oxygen species metabolic process	6/482	124/11520	0.417848542121127	0.731490599238363	0.68769366577715	Lcn2/Bnip3/Nqo2/Abcd2/Zfp13/Gstp1	6
GO:0030001	metal ion transport	20/482	449/11520	0.419003648882362	0.731490599238363	0.68769366577715	Serpine2/Slc41a1/Lcn2/Stk39/Slc5a1/Wfs1/Slc4a4/Cxcl10/Cd4/Usp2/Epm2a/Slc17a8/Stac3/Slc39a5/Slc22a5/Hap1/F2r/Pde4d/Scara5/Tfrc	20
GO:0006024	glycosaminoglycan biosynthetic process	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Ugdh/Hexa	2
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	F2r/Gna14	2
GO:0019098	reproductive behavior	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Serpine2/Ar	2
GO:0030225	macrophage differentiation	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Cd4/Cebpe	2
GO:0030857	negative regulation of epithelial cell differentiation	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Smo/Fst	2
GO:0032613	interleukin-10 production	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Cd83/Cd274	2
GO:0035567	non-canonical Wnt signaling pathway	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Fzd4/Dact1	2
GO:0051452	intracellular pH reduction	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Ttpa/Tmem106b	2
GO:0090497	mesenchymal cell migration	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Lama5/Smo	2
GO:1900181	negative regulation of protein localization to nucleus	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Dclk3/Tmem98	2
GO:1903725	regulation of phospholipid metabolic process	2/482	34/11520	0.419217999734494	0.731490599238363	0.68769366577715	Abca2/Mfsd2a	2
GO:0045087	innate immune response	22/482	496/11520	0.419829843211141	0.731490599238363	0.68769366577715	Ly9/Lcn2/Wfdc2/Fgg/Fga/Fgb/C8b/C8a/Irf5/Pparg/C1rb/Clec7a/Trim5/Defb1/Apoa4/Slc26a6/Vnn1/Ccl6/Ifi27l2b/Ear2/Colec10/C2	22
GO:0045860	positive regulation of protein kinase activity	11/482	240/11520	0.422262100416471	0.731490599238363	0.68769366577715	Il1rn/Mmd2/Cd4/Fzd4/Tead1/Fgfr1/Egfr/Unc119/Prlr/Robo1/Vldlr	11
GO:0051592	response to calcium ion	4/482	79/11520	0.422479974713805	0.731490599238363	0.68769366577715	Fgg/Fga/Fgb/Adgrv1	4
GO:0070661	leukocyte proliferation	10/482	217/11520	0.42329444042948	0.731490599238363	0.68769366577715	Igfbp2/Cd59b/Vcam1/Cd4/Irs2/Cd276/Tfrc/Gstp1/Cd274/Hhex	10
GO:0046328	regulation of JNK cascade	5/482	102/11520	0.424603895813885	0.731490599238363	0.68769366577715	Egfr/Dact1/Gadd45g/Gstp1/Gstp2	5
GO:0060541	respiratory system development	8/482	171/11520	0.424923087563746	0.731490599238363	0.68769366577715	Lama5/Hopx/Ncor2/Fgfr1/Cyp1a2/Foxa1/Meg3/Hhex	8
GO:0090068	positive regulation of cell cycle process	8/482	171/11520	0.424923087563746	0.731490599238363	0.68769366577715	Smc2/Mad2l1/Fgfr1/Egfr/Rad51b/Xrcc3/Mapk15/Adamts1	8
GO:0001921	positive regulation of receptor recycling	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Anxa2	1
GO:0002693	positive regulation of cellular extravasation	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Il1r1	1
GO:0006271	DNA strand elongation involved in DNA replication	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Pole	1
GO:0006837	serotonin transport	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Maob	1
GO:0009713	catechol-containing compound biosynthetic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Moxd1	1
GO:0010172	embryonic body morphogenesis	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Grem2	1
GO:0010713	negative regulation of collagen metabolic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Pparg	1
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Pde4d	1
GO:0010958	regulation of amino acid import across plasma membrane	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Slc7a5	1
GO:0010988	regulation of low-density lipoprotein particle clearance	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Anxa2	1
GO:0019377	glycolipid catabolic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Hexa	1
GO:0021895	cerebral cortex neuron differentiation	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Tox	1
GO:0030299	intestinal cholesterol absorption	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Apoa4	1
GO:0030431	sleep	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Ptgds	1
GO:0032331	negative regulation of chondrocyte differentiation	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Adamts7	1
GO:0032966	negative regulation of collagen biosynthetic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Pparg	1
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Acadm	1
GO:0035269	protein O-linked mannosylation	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Crppa	1
GO:0035435	phosphate ion transmembrane transport	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Slc25a10	1
GO:0035743	CD4-positive, alpha-beta T cell cytokine production	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Il1r1	1
GO:0035999	tetrahydrofolate interconversion	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Mthfd1l	1
GO:0038166	angiotensin-activated signaling pathway	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Slc26a6	1
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Sulf2	1
GO:0042053	regulation of dopamine metabolic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Maob	1
GO:0042423	catecholamine biosynthetic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Moxd1	1
GO:0044550	secondary metabolite biosynthetic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Cyp1a2	1
GO:0045725	positive regulation of glycogen biosynthetic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Irs2	1
GO:0045987	positive regulation of smooth muscle contraction	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	F2r	1
GO:0046479	glycosphingolipid catabolic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Hexa	1
GO:0048143	astrocyte activation	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Smo	1
GO:0050855	regulation of B cell receptor signaling pathway	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Stap1	1
GO:0060766	negative regulation of androgen receptor signaling pathway	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Ncor2	1
GO:0070831	basement membrane assembly	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Ntng2	1
GO:0071391	cellular response to estrogen stimulus	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Ar	1
GO:0090026	positive regulation of monocyte chemotaxis	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Cxcl10	1
GO:0099532	synaptic vesicle endosomal processing	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Ap1s2	1
GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Wfs1	1
GO:1900221	regulation of amyloid-beta clearance	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Ttpa	1
GO:1901071	glucosamine-containing compound metabolic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Gnpda1	1
GO:1901659	glycosyl compound biosynthetic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Nt5e	1
GO:1901862	negative regulation of muscle tissue development	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Usp2	1
GO:1902004	positive regulation of amyloid-beta formation	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Abca2	1
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Mapk15	1
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Plxnb1	1
GO:1902902	negative regulation of autophagosome assembly	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Tmem39a	1
GO:1903624	regulation of DNA catabolic process	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Apaf1	1
GO:1903789	regulation of amino acid transmembrane transport	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Slc7a5	1
GO:1903799	negative regulation of miRNA maturation	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Ncor2	1
GO:1904177	regulation of adipose tissue development	1/482	13/11520	0.426459173256786	0.731490599238363	0.68769366577715	Pparg	1
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	11/482	241/11520	0.427665559771754	0.73329524011369	0.689390256410381	Il1r1/Ly9/C8b/C8a/C1rb/Cd4/Tmem98/Gadd45g/Tfrc/C2/Cd274	11
GO:0007584	response to nutrient	3/482	57/11520	0.428709572996296	0.734555371467698	0.690574939236245	Postn/Bche/Serpina7	3
GO:0099024	plasma membrane invagination	3/482	57/11520	0.428709572996296	0.734555371467698	0.690574939236245	Stap1/Pparg/Clec7a	3
GO:0050852	T cell receptor signaling pathway	4/482	80/11520	0.431927428599905	0.737903127185263	0.693722252959669	Cd276/Themis/Pde4d/Btnl12	4
GO:0010721	negative regulation of cell development	6/482	126/11520	0.432852346147775	0.737903127185263	0.693722252959669	Lrp4/Postn/Ttpa/Tmem98/D130043K22Rik/Efna5	6
GO:0030595	leukocyte chemotaxis	6/482	126/11520	0.432852346147775	0.737903127185263	0.693722252959669	Stk39/Stap1/Cxcl10/Ccl6/Cxcl14/Pde4d	6
GO:0001838	embryonic epithelial tube formation	5/482	103/11520	0.432907317589255	0.737903127185263	0.693722252959669	Bmp5/Mthfd1l/Apaf1/Cobl/Irx1	5
GO:2001233	regulation of apoptotic signaling pathway	14/482	312/11520	0.433034937249355	0.737903127185263	0.693722252959669	G0s2/Fgg/Fga/Fgb/Wfs1/Hspb1/Fgfr1/Hyou1/Vnn1/Apaf1/Gas1/Gstp1/Gstp2/Ar	14
GO:0006904	vesicle docking involved in exocytosis	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Rab8b/Plek	2
GO:0030488	tRNA methylation	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Tarbp1/Hsd17b10	2
GO:0030514	negative regulation of BMP signaling pathway	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Grem2/Pparg	2
GO:0032965	regulation of collagen biosynthetic process	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Pparg/F2r	2
GO:0042307	positive regulation of protein import into nucleus	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Smo/Cdh1	2
GO:0043030	regulation of macrophage activation	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Stap1/Pparg	2
GO:0046326	positive regulation of glucose import	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Fgf21/Irs2	2
GO:0050829	defense response to Gram-negative bacterium	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Cd4/Defb1	2
GO:0051155	positive regulation of striated muscle cell differentiation	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Hopx/Atp11a	2
GO:0051591	response to cAMP	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Slc26a6/Pde4d	2
GO:0051966	regulation of synaptic transmission, glutamatergic	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Serpine2/Grm8	2
GO:0060042	retina morphogenesis in camera-type eye	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Mfsd2a/Impg2	2
GO:0071985	multivesicular body sorting pathway	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Sort1/Sytl4	2
GO:0120163	negative regulation of cold-induced thermogenesis	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Pctp/Abhd6	2
GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	2/482	35/11520	0.433768427804676	0.737903127185263	0.693722252959669	Bnip3/Zfp13	2
