loc_ID	query_ID	symbol	name	Gene_expression	ensembl_gene_id	name.1	H3K27ac	correlation_pearson	corr.sig.pearson	name.ident
chr11.115457617.115458017	closest_right1	Slc16a5	HFDm6	8.05310713710212	ENSMUSG00000045775	HFDm6_K27	355.676269925955	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	DPN2	0.674393491731595	ENSMUSG00000045775	DPN2_K27	172.888597996962	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	DPN3	0.488954771482594	ENSMUSG00000045775	DPN3_K27	244.368890777731	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	DPN6	0.908151541632783	ENSMUSG00000045775	DPN6_K27	114.616933833281	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	DIP3	1.93983360774421	ENSMUSG00000045775	DIP3_K27	202.449640651888	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	DIP6	2.36485120533787	ENSMUSG00000045775	DIP6_K27	220.585739980317	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	DIP10	0.978983446151142	ENSMUSG00000045775	DIP10_K27	373.979805090525	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	E2_2	1.67751814530247	ENSMUSG00000045775	E2_2_K27	166.391867975616	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	E2_8	0.519370743430969	ENSMUSG00000045775	E2_8_K27	73.5627674313108	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	E2_9	0.814341302024864	ENSMUSG00000045775	E2_9_K27	260.529743812419	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	PPT1	1.14070188537895	ENSMUSG00000045775	PPT1_K27	134.568803106617	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	PPT2	0.736396544452986	ENSMUSG00000045775	PPT2_K27	167.171664402884	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr11.115457617.115458017	closest_right1	Slc16a5	PPT3	1.49209380879621	ENSMUSG00000045775	PPT3_K27	256.513613543919	0.73162862682929	0.000558819176473332	chr11.115457617.115458017:Slc16a5
chr12.84032496.84032896	closest_right1	Acot4	CDm2	2.07132270125555	ENSMUSG00000052392	CDm2_K27	34.8670982438605	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	CDm6	6.40160291542274	ENSMUSG00000052392	CDm6_K27	43.1797573297638	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	CDm9	3.15159878442654	ENSMUSG00000052392	CDm9_K27	113.063018499936	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	HFDm3	25.9904047816471	ENSMUSG00000052392	HFDm3_K27	460.258120268265	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	HFDm4	28.1878100347251	ENSMUSG00000052392	HFDm4_K27	400.607432665344	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	HFDm6	11.7912560305863	ENSMUSG00000052392	HFDm6_K27	129.33682542762	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	DPN2	6.60337732861372	ENSMUSG00000052392	DPN2_K27	49.3967422848463	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	DPN3	6.11682230735113	ENSMUSG00000052392	DPN3_K27	95.6226094347641	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	DPN6	8.71562930596651	ENSMUSG00000052392	DPN6_K27	180.112324595157	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	DIP3	10.4370703510614	ENSMUSG00000052392	DIP3_K27	151.837230488916	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	DIP6	8.9700752419431	ENSMUSG00000052392	DIP6_K27	84.8406692231988	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	DIP10	4.88332902394631	ENSMUSG00000052392	DIP10_K27	65.9964361924456	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	E2_2	11.9345862406313	ENSMUSG00000052392	E2_2_K27	60.5061338093149	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	E2_8	3.75812280898113	ENSMUSG00000052392	E2_8_K27	36.7813837156554	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	E2_9	5.31193399019232	ENSMUSG00000052392	E2_9_K27	99.2494262142547	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	PPT1	13.3415262961349	ENSMUSG00000052392	PPT1_K27	76.8964589180668	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	PPT2	4.96047888745294	ENSMUSG00000052392	PPT2_K27	62.6893741510814	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84032496.84032896	closest_right1	Acot4	PPT3	9.39588421669884	ENSMUSG00000052392	PPT3_K27	109.934405804537	0.894559746639272	5.49235613650371e-07	chr12.84032496.84032896:Acot4
chr12.84033189.84033589	closest_right1	Acot4	CDm2	2.07132270125555	ENSMUSG00000052392	CDm2_K27	69.734196487721	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	CDm6	6.40160291542274	ENSMUSG00000052392	CDm6_K27	129.539271989291	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	CDm9	3.15159878442654	ENSMUSG00000052392	CDm9_K27	84.7972638749523	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	HFDm3	25.9904047816471	ENSMUSG00000052392	HFDm3_K27	1258.66506359076	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	HFDm4	28.1878100347251	ENSMUSG00000052392	HFDm4_K27	1071.39197108173	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	HFDm6	11.7912560305863	ENSMUSG00000052392	HFDm6_K27	565.848611245837	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	DPN2	6.60337732861372	ENSMUSG00000052392	DPN2_K27	222.285340281808	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	DPN3	6.11682230735113	ENSMUSG00000052392	DPN3_K27	361.240968975776	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	DPN6	8.71562930596651	ENSMUSG00000052392	DPN6_K27	294.729258428438	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	DIP3	10.4370703510614	ENSMUSG00000052392	DIP3_K27	303.674460977832	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	DIP6	8.9700752419431	ENSMUSG00000052392	DIP6_K27	424.203346115994	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	DIP10	4.88332902394631	ENSMUSG00000052392	DIP10_K27	175.990496513188	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	E2_2	11.9345862406313	ENSMUSG00000052392	E2_2_K27	438.669470117533	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	E2_8	3.75812280898113	ENSMUSG00000052392	E2_8_K27	122.604612385518	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	E2_9	5.31193399019232	ENSMUSG00000052392	E2_9_K27	310.154456919546	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	PPT1	13.3415262961349	ENSMUSG00000052392	PPT1_K27	422.930524049367	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	PPT2	4.96047888745294	ENSMUSG00000052392	PPT2_K27	376.136244906488	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84033189.84033589	closest_right1	Acot4	PPT3	9.39588421669884	ENSMUSG00000052392	PPT3_K27	201.54641064165	0.941228688249766	5.94676198132048e-09	chr12.84033189.84033589:Acot4
chr12.84034582.84034982	closest_right1	Acot4	CDm2	2.07132270125555	ENSMUSG00000052392	CDm2_K27	58.1118304064341	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	CDm6	6.40160291542274	ENSMUSG00000052392	CDm6_K27	21.5898786648819	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	CDm9	3.15159878442654	ENSMUSG00000052392	CDm9_K27	42.3986319374762	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	HFDm3	25.9904047816471	ENSMUSG00000052392	HFDm3_K27	704.476714696324	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	HFDm4	28.1878100347251	ENSMUSG00000052392	HFDm4_K27	670.78453841639	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	HFDm6	11.7912560305863	ENSMUSG00000052392	HFDm6_K27	145.503928606072	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	DPN2	6.60337732861372	ENSMUSG00000052392	DPN2_K27	111.142670140904	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	DPN3	6.11682230735113	ENSMUSG00000052392	DPN3_K27	53.1236719082023	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	DPN6	8.71562930596651	ENSMUSG00000052392	DPN6_K27	130.99078152375	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	DIP3	10.4370703510614	ENSMUSG00000052392	DIP3_K27	168.708033876573	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	DIP6	8.9700752419431	ENSMUSG00000052392	DIP6_K27	186.649472291037	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	DIP10	4.88332902394631	ENSMUSG00000052392	DIP10_K27	87.9952482565941	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	E2_2	11.9345862406313	ENSMUSG00000052392	E2_2_K27	242.02453523726	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	E2_8	3.75812280898113	ENSMUSG00000052392	E2_8_K27	61.302306192759	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	E2_9	5.31193399019232	ENSMUSG00000052392	E2_9_K27	124.061782767818	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	PPT1	13.3415262961349	ENSMUSG00000052392	PPT1_K27	211.465262024684	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	PPT2	4.96047888745294	ENSMUSG00000052392	PPT2_K27	83.5858322014418	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr12.84034582.84034982	closest_right1	Acot4	PPT3	9.39588421669884	ENSMUSG00000052392	PPT3_K27	164.901608706805	0.965162028507028	9.7802652450283e-11	chr12.84034582.84034982:Acot4
chr14.54381959.54382359	closest_right1	Slc7a7	CDm2	2.7345167684256	ENSMUSG00000000958	CDm2_K27	1673.6207157053	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	CDm6	0.814769640666502	ENSMUSG00000000958	CDm6_K27	1316.9825985578	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	CDm9	1.74917008625885	ENSMUSG00000000958	CDm9_K27	1158.89593962435	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	HFDm3	0.505970477793672	ENSMUSG00000000958	HFDm3_K27	497.830211718735	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	HFDm4	0.753648830206596	ENSMUSG00000000958	HFDm4_K27	437.873240355143	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	HFDm6	1.03942025427654	ENSMUSG00000000958	HFDm6_K27	824.522262101077	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	DPN2	0.668900694061383	ENSMUSG00000000958	DPN2_K27	987.934845696926	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	DPN3	0.701477840871667	ENSMUSG00000000958	DPN3_K27	924.35189120272	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	DPN6	0.61334292853451	ENSMUSG00000000958	DPN6_K27	769.570841452033	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	DIP3	0.932416505029742	ENSMUSG00000000958	DIP3_K27	877.281776158181	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	DIP6	0.604722415120616	ENSMUSG00000000958	DIP6_K27	1068.99243221231	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	DIP10	0.644227672569909	ENSMUSG00000000958	DIP10_K27	725.960798116902	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	E2_2	1.49746959142656	ENSMUSG00000000958	E2_2_K27	907.592007139724	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	E2_8	0.901496005339909	ENSMUSG00000000958	E2_8_K27	931.795054129936	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	E2_9	1.67754875109779	ENSMUSG00000000958	E2_9_K27	1128.96222318715	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	PPT1	1.33811120574456	ENSMUSG00000000958	PPT1_K27	1114.99865431197	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	PPT2	1.89622750987233	ENSMUSG00000000958	PPT2_K27	961.237070316581	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr14.54381959.54382359	closest_right1	Slc7a7	PPT3	1.94832659369433	ENSMUSG00000000958	PPT3_K27	1190.95606288248	0.699056780998827	0.00124605215273038	chr14.54381959.54382359:Slc7a7
chr17.8276086.8276486	closest_right1	Mpc1	CDm2	41.4169456619764	ENSMUSG00000023861	CDm2_K27	174.335491219302	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	CDm6	77.0119538600372	ENSMUSG00000023861	CDm6_K27	280.668422643465	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	CDm9	41.5028829304454	ENSMUSG00000023861	CDm9_K27	226.126036999873	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	HFDm3	104.394383132916	ENSMUSG00000023861	HFDm3_K27	488.437188856118	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	HFDm4	166.016403174764	ENSMUSG00000023861	HFDm4_K27	596.252923036791	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	HFDm6	135.06810606434	ENSMUSG00000023861	HFDm6_K27	323.34206356905	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	DPN2	91.9925197143442	ENSMUSG00000023861	DPN2_K27	358.126381565136	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	DPN3	73.7158197907359	ENSMUSG00000023861	DPN3_K27	393.115172120697	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	DPN6	69.2519959695504	ENSMUSG00000023861	DPN6_K27	343.850801499844	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	DIP3	112.247218195168	ENSMUSG00000023861	DIP3_K27	320.545264365489	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	DIP6	55.5827352147968	ENSMUSG00000023861	DIP6_K27	203.617606135677	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	DIP10	56.0149544046063	ENSMUSG00000023861	DIP10_K27	263.985744769782	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	E2_2	67.952537619598	ENSMUSG00000023861	E2_2_K27	272.277602141917	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	E2_8	42.7025278177851	ENSMUSG00000023861	E2_8_K27	306.511530963795	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	E2_9	47.6332796796464	ENSMUSG00000023861	E2_9_K27	334.96681347311	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	PPT1	46.1449441036337	ENSMUSG00000023861	PPT1_K27	403.706409319851	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	PPT2	57.2643403311564	ENSMUSG00000023861	PPT2_K27	292.550412705046	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr17.8276086.8276486	closest_right1	Mpc1	PPT3	67.9091607750278	ENSMUSG00000023861	PPT3_K27	201.54641064165	0.670812410406487	0.00230940912081838	chr17.8276086.8276486:Mpc1
chr3.63194372.63194772	closest_right1	Mme	CDm2	1.531502341041	ENSMUSG00000027820	CDm2_K27	197.580223381876	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	CDm6	3.06342398251887	ENSMUSG00000027820	CDm6_K27	151.129150654173	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	CDm9	1.79281598686902	ENSMUSG00000027820	CDm9_K27	169.594527749905	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	HFDm3	4.34751253440393	ENSMUSG00000027820	HFDm3_K27	263.004640153294	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	HFDm4	8.37688314430942	ENSMUSG00000027820	HFDm4_K27	363.341624975544	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	HFDm6	8.82119490366427	ENSMUSG00000027820	HFDm6_K27	485.013095353575	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	DPN2	3.95439288974275	ENSMUSG00000027820	DPN2_K27	284.031268137866	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	DPN3	1.63416825604786	ENSMUSG00000027820	DPN3_K27	233.74415639609	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	DPN6	2.35134505015412	ENSMUSG00000027820	DPN6_K27	180.112324595157	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	DIP3	3.5579293811192	ENSMUSG00000027820	DIP3_K27	202.449640651888	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	DIP6	1.7052560534765	ENSMUSG00000027820	DIP6_K27	322.394543048156	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	DIP10	2.20426886031346	ENSMUSG00000027820	DIP10_K27	131.992872384891	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	E2_2	2.54144752140513	ENSMUSG00000027820	E2_2_K27	181.518401427945	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	E2_8	1.78470132910998	ENSMUSG00000027820	E2_8_K27	171.646457339725	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	E2_9	2.007550002126	ENSMUSG00000027820	E2_9_K27	248.123565535637	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	PPT1	1.75288094593464	ENSMUSG00000027820	PPT1_K27	173.01703256565	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	PPT2	2.06955275878199	ENSMUSG00000027820	PPT2_K27	208.964580503605	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.63194372.63194772	closest_right1	Mme	PPT3	2.99122348652421	ENSMUSG00000027820	PPT3_K27	164.901608706805	0.787437875981823	0.000104909169080376	chr3.63194372.63194772:Mme
chr3.98623132.98623532	closest_right1	Hsd3b5	CDm2	324.133910587178	ENSMUSG00000038092	CDm2_K27	395.160446763752	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	CDm6	465.800513695732	ENSMUSG00000038092	CDm6_K27	345.43805863811	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	CDm9	343.657154519791	ENSMUSG00000038092	CDm9_K27	296.790423562333	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	HFDm3	10.9184607381218	ENSMUSG00000038092	HFDm3_K27	18.7860457252353	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	HFDm4	5.96764346475081	ENSMUSG00000038092	HFDm4_K27	18.6329038448997	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	HFDm6	69.31683471266	ENSMUSG00000038092	HFDm6_K27	97.0026190707149	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	DPN2	306.700576387533	ENSMUSG00000038092	DPN2_K27	197.586969139385	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	DPN3	336.330220405505	ENSMUSG00000038092	DPN3_K27	254.993625159371	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	DPN6	388.931843044497	ENSMUSG00000038092	DPN6_K27	409.34619226172	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	DIP3	191.848802050985	ENSMUSG00000038092	DIP3_K27	236.191247427202	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	DIP6	165.240781454448	ENSMUSG00000038092	DIP6_K27	186.649472291037	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	DIP10	242.891933210054	ENSMUSG00000038092	DIP10_K27	87.9952482565941	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	E2_2	291.265371656503	ENSMUSG00000038092	E2_2_K27	121.01226761863	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	E2_8	322.465861063461	ENSMUSG00000038092	E2_8_K27	245.209224771036	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	E2_9	291.172550971037	ENSMUSG00000038092	E2_9_K27	223.311208982073	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	PPT1	289.371262572235	ENSMUSG00000038092	PPT1_K27	249.913491483717	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	PPT2	297.458602007825	ENSMUSG00000038092	PPT2_K27	208.964580503605	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
chr3.98623132.98623532	closest_right1	Hsd3b5	PPT3	296.799353324122	ENSMUSG00000038092	PPT3_K27	201.54641064165	0.824240800981856	2.59571166070578e-05	chr3.98623132.98623532:Hsd3b5
